first_name,last_name,address,date_of_birth
HHT,RVEPI,WF MVUKDB ADELAIDE SA 5000 AUSTRALIA,18-04-1966
CVQNKUYJ,ZBPRTAP,CK DCVM CANBERRA ACT 2600 AUSTRALIA,05-08-1960
RC,CGA,HWGCWJESPM MCGS HOBART TAS 7000 AUSTRALIA,07-05-1999
WG,KPT,YKMAEN JQZXL ADELAIDE SA 5000 AUSTRALIA,02-02-1979
GLYJWMMEH,IW,ZKXSA JIW DARWIN NT 0800 AUSTRALIA,14-06-1964
RBN,JXCDOUHUAC,RTUUSCSYOI MLPDJFDNN DARWIN NT 0800 AUSTRALIA,06-01-2017
NTT,YZDF,G YJLFMFX DARWIN NT 0800 AUSTRALIA,17-05-2012
WOTMRPCE,AFYJFNHW,SWUQHJZXHR VGB CANBERRA ACT 2600 AUSTRALIA,15-06-1987
BCY,RNQATXLU,DNUMSONRWZ JDK CANBERRA ACT 2600 AUSTRALIA,19-07-2006
BJZISU,VQE,FPDO AZJL CANBERRA ACT 2600 AUSTRALIA,01-10-1984
GBPAKFIYAX,HRPCWLHOZ,SMNFPCLSB BPYERB SYDNEY NSW 2000 AUSTRALIA,23-04-1967
CANZON,PMUA,BMN K BRISBANE QLD 4001 AUSTRALIA,26-11-1974
DSHIZDK,HRL,FRU VKKU MELBOURNE 3000 AUSTRALIA,08-11-2018
NCDJZYJUKG,BUATB,UMBFAGDTXE MTSGDWJ SYDNEY NSW 2000 AUSTRALIA,11-05-1973
ZSPEWQ,MWJTGDQTD,IARMRVZM DDIWONBUZM SYDNEY NSW 2000 AUSTRALIA,12-03-2013
T,JNCFB,SNOERD OJMAOXD DARWIN NT 0800 AUSTRALIA,15-01-1970
XHV,DS,K IPDP SYDNEY NSW 2000 AUSTRALIA,06-08-2013
FOTOYPTW,GOYAISKGJ,E SBVXDYFDI CANBERRA ACT 2600 AUSTRALIA,16-03-1998
EUB,QLKFIWAGZ,FQRBC T DARWIN NT 0800 AUSTRALIA,23-08-2014
PVPSGQG,YPR,ITVSADCO EXKFBVRQ DARWIN NT 0800 AUSTRALIA,21-06-1961
OUX,ZOPSPHT,LYUCZKLDRC QHSYPFCLNH PERTH WA 6000 AUSTRALIA,02-08-1963
TTPFWD,ZQIIKCDRK,WGINUGPH NMEP MELBOURNE 3000 AUSTRALIA,11-09-2014
VBQKF,TFIELAWQMN,LKFNAJTL SB BRISBANE QLD 4001 AUSTRALIA,14-09-1958
DDJNDDZRJ,EEGVUF,V TO HOBART TAS 7000 AUSTRALIA,09-02-2003
GCFVHS,MNAXLLVD,BU QWR SYDNEY NSW 2000 AUSTRALIA,18-04-1994
ZO,JGYPTLGJ,FL KMYGYQR ADELAIDE SA 5000 AUSTRALIA,13-07-1950
AFJKYRRJT,WDASOQ,WPSWDLBW ABCLH HOBART TAS 7000 AUSTRALIA,01-10-2010
ELGUVTNI,JGTSZCYHB,WPPHPZHVX CXOSVW SYDNEY NSW 2000 AUSTRALIA,07-07-1992
NLT,PPVWYI,UPAWZTG RYUG PERTH WA 6000 AUSTRALIA,13-06-1986
TLJJQWYV,TRKQRCX,ECOVAB KS PERTH WA 6000 AUSTRALIA,19-06-1963
MNWOWNQN,NPWJIU,BZGFVX XX CANBERRA ACT 2600 AUSTRALIA,29-06-1951
XOVAZX,IBTS,SRHIXPHVC PCK PERTH WA 6000 AUSTRALIA,19-05-1978
WOADKNGW,VHGY,QJCJPSBPUC DWBWWE PERTH WA 6000 AUSTRALIA,09-06-2014
EBODOJ,OCRPI,LWCJJ RBVB CANBERRA ACT 2600 AUSTRALIA,19-02-2004
PQHMAEWAB,ZEOORIZTK,AMFWAYXO MVWUPUALJZ ADELAIDE SA 5000 AUSTRALIA,09-09-2004
FNNV,S,YWJJLVCBP UMYG ADELAIDE SA 5000 AUSTRALIA,11-09-1987
PQLSARMFDN,HUILXZZD,SFPLWX JCCXJX SYDNEY NSW 2000 AUSTRALIA,13-05-2002
H,MJUF,M SGTUB ADELAIDE SA 5000 AUSTRALIA,06-09-1973
VTNP,JIQTSEHIH,VAOROR AN SYDNEY NSW 2000 AUSTRALIA,12-09-1998
M,IX,NVJ SQKTONHA HOBART TAS 7000 AUSTRALIA,08-11-1967
Z,KXI,CSTAIHWYJY ULSODZ CANBERRA ACT 2600 AUSTRALIA,25-07-1960
OKPVHTUG,LPSUCID,YDXXYKEVK F BRISBANE QLD 4001 AUSTRALIA,01-04-1991
CXZDXDD,OGWUJJZIVK,DIGSAJ GMVOA CANBERRA ACT 2600 AUSTRALIA,08-11-2004
ULONKRB,NQAEVBXL,GZO BTMDQON PERTH WA 6000 AUSTRALIA,06-11-1981
OS,X,XW GJDVMFA BRISBANE QLD 4001 AUSTRALIA,06-11-2017
CQQHVHVP,UUFIEUKQVY,AIQBN DTP DARWIN NT 0800 AUSTRALIA,14-04-1959
ALEKMG,IMPWYB,AWTNRQOI AMY SYDNEY NSW 2000 AUSTRALIA,12-06-1987
AGJGQP,QPSZGPHMJ,DCCH L PERTH WA 6000 AUSTRALIA,04-06-2018
NBGKMMOLGO,MHKUV,FA FPWFG MELBOURNE 3000 AUSTRALIA,02-01-1952
Q,SQAZ,BWI BU BRISBANE QLD 4001 AUSTRALIA,21-06-1975
FA,MLQTQRYZA,YALJPNNAG DIRT DARWIN NT 0800 AUSTRALIA,13-06-1991
MCB,EFWPZW,XOWOUZNTRF MBTI MELBOURNE 3000 AUSTRALIA,18-09-1980
WV,ICCLDEECYG,FMKQS OUN BRISBANE QLD 4001 AUSTRALIA,19-06-1995
RJHWM,AJ,DHGGE KGYZD DARWIN NT 0800 AUSTRALIA,28-03-2004
FIXEONP,ZUCLXJ,KSFQDJ GCEWB MELBOURNE 3000 AUSTRALIA,13-08-2016
OFAZSHXSR,NVBQQU,LWHHSWY PSORYIPO ADELAIDE SA 5000 AUSTRALIA,15-05-2002
EYPFIXG,QDLAOGKBAN,QHUMQPT HSMLHYIFUO CANBERRA ACT 2600 AUSTRALIA,17-02-1960
RE,WOLFPGFZHH,TE NIGHOOPJ CANBERRA ACT 2600 AUSTRALIA,29-02-1995
NMKVNDKAY,FM,ATGWGWL JJEZR BRISBANE QLD 4001 AUSTRALIA,18-01-1975
ZINLCQ,PXBM,WFTGOQOYMP IAPXBYDCJZ CANBERRA ACT 2600 AUSTRALIA,05-08-1977
KK,CBZUG,IEYCCG TWJCPGN MELBOURNE 3000 AUSTRALIA,19-06-1967
FX,TTGBHNGOJY,ZMAWQOF XYTEIV MELBOURNE 3000 AUSTRALIA,17-03-1967
OYX,T,ZEBMHXN MREN BRISBANE QLD 4001 AUSTRALIA,19-09-2001
OBSHFNIPZ,JJUTRRHWC,ZKBUYGM QUAJEFTQ DARWIN NT 0800 AUSTRALIA,07-11-1992
DM,AMYPJ,VWESK YVPGK ADELAIDE SA 5000 AUSTRALIA,28-08-1952
CQHWT,VIJALV,IGW RNWW CANBERRA ACT 2600 AUSTRALIA,12-07-2007
TWDXEAT,AWZQS,ET AWIEGBJU SYDNEY NSW 2000 AUSTRALIA,22-01-1958
TZADUMXMOE,ERMADYYS,YWRMOPHU B HOBART TAS 7000 AUSTRALIA,20-08-1960
TYR,WBDSCTB,QMI JTXYQJXU DARWIN NT 0800 AUSTRALIA,08-05-1955
CGNBKKYRFQ,MRDOK,NBQXS YTSJFDZZQ BRISBANE QLD 4001 AUSTRALIA,12-02-1984
DDTYSCFCJU,AMQEMVSGHG,YLUQBGDHCP R PERTH WA 6000 AUSTRALIA,08-06-2001
VOFMPJAS,VUWV,LGPBJ XSGIUKHTEA MELBOURNE 3000 AUSTRALIA,15-01-2017
ZIRSGUWI,IK,DXMAXT DKYBTCMKC SYDNEY NSW 2000 AUSTRALIA,16-06-2005
ARAP,FXOVONF,UUUO NVFHK PERTH WA 6000 AUSTRALIA,24-04-1970
WMTZQHJSYO,VCU,BNEOXP U ADELAIDE SA 5000 AUSTRALIA,01-01-1963
EBCOEKVCLX,IR,NGKYGGWJ KG HOBART TAS 7000 AUSTRALIA,29-06-1950
TETMLXB,F,DRZS Z BRISBANE QLD 4001 AUSTRALIA,06-04-1956
HTWF,IMAYLQEQM,POTLYK IYYCA DARWIN NT 0800 AUSTRALIA,17-07-1964
C,UUWNG,Y ORWRGAZJ DARWIN NT 0800 AUSTRALIA,25-06-1962
FL,YTANPMWBST,P LRBVY SYDNEY NSW 2000 AUSTRALIA,03-05-1951
SBDNGAYL,BWY,DUBONLZ UBVUB CANBERRA ACT 2600 AUSTRALIA,18-07-2004
VZIXHQVGLS,LBSTMHG,NMOVRX FUFGUOQRK MELBOURNE 3000 AUSTRALIA,19-06-1963
VAIWGUTQO,HM,I FMYUJ ADELAIDE SA 5000 AUSTRALIA,29-06-1999
SY,CRRJ,OX APLQLF SYDNEY NSW 2000 AUSTRALIA,24-04-1966
GEBPCISEII,DECVCCW,JD FYGBV MELBOURNE 3000 AUSTRALIA,16-10-1972
IVDHBZADM,TPMOFURT,OFJLCOGKF PRHFSK CANBERRA ACT 2600 AUSTRALIA,02-02-1950
ENOE,ANOFBNDF,KSHHXMEJ UF MELBOURNE 3000 AUSTRALIA,14-11-1950
CWRA,PEFDJPV,KBLAANT VXYL ADELAIDE SA 5000 AUSTRALIA,05-01-2014
LJSHEZWTI,DLUAGNALBR,VWBGZWAPER PVQRLVWI ADELAIDE SA 5000 AUSTRALIA,06-08-1983
HQKXONRH,GNZPB,SMDX DS ADELAIDE SA 5000 AUSTRALIA,07-04-1996
PSFSPVX,WKFQWJC,GKEAPB IZMOO CANBERRA ACT 2600 AUSTRALIA,13-11-1972
JFWHKTN,ISFSEJNDCS,VPNCAAWEUJ KTF HOBART TAS 7000 AUSTRALIA,02-08-1968
SB,J,SALSORPIHE ZQUNZFCZGK ADELAIDE SA 5000 AUSTRALIA,18-10-1953
MFAJGNI,ARKQZTVJD,MRUEFDB PCXVIGSKC CANBERRA ACT 2600 AUSTRALIA,26-06-1969
Q,LLWEDCNLDG,OKZCMWE GIUQDF HOBART TAS 7000 AUSTRALIA,13-07-2011
IHIWBELS,W,GBWVLVF TOTVRT MELBOURNE 3000 AUSTRALIA,27-08-1962
X,C,ZKEIMPXKSU BGWRGYD BRISBANE QLD 4001 AUSTRALIA,02-10-1959
IG,YNYXPA,FPULIFFYRP PO CANBERRA ACT 2600 AUSTRALIA,28-09-2018
HOAKAVOJ,Y,ACJH QAREVUTQ SYDNEY NSW 2000 AUSTRALIA,18-10-2011
SZDJCT,DJO,DUGEBL IHXX MELBOURNE 3000 AUSTRALIA,03-03-1959
EYFVYDRG,TQG,KXUWJS HXAEYW CANBERRA ACT 2600 AUSTRALIA,02-06-1952
SVASUA,TPGZJOUUHI,LYMEQT KC PERTH WA 6000 AUSTRALIA,17-02-1981
JMDA,FTETB,FRVFFTNAAP IMMKODOG SYDNEY NSW 2000 AUSTRALIA,07-03-1994
W,PGGLHH,MLUV Q CANBERRA ACT 2600 AUSTRALIA,21-11-1976
GUCGERGL,AARSK,ZCUZXPM YSKJCIHCH MELBOURNE 3000 AUSTRALIA,29-09-1975
ST,QOFFXKWI,LV OU SYDNEY NSW 2000 AUSTRALIA,12-04-2013
IVCEIQSW,HJJRK,LEYZXV AICDFI ADELAIDE SA 5000 AUSTRALIA,01-07-2001
IYE,KCEI,FDMET BSTHLAUEPZ DARWIN NT 0800 AUSTRALIA,21-08-1994
MJIXAASXUS,XT,NTHHW BQIS CANBERRA ACT 2600 AUSTRALIA,08-06-1985
J,UNKILCMG,NJCYN RKGJDBVEP ADELAIDE SA 5000 AUSTRALIA,21-10-2015
MZK,TCQLEO,S FNDYH CANBERRA ACT 2600 AUSTRALIA,29-01-1967
QCSTNYBQZ,PHZZGWPUB,RBFLNDO THCIRXYUT BRISBANE QLD 4001 AUSTRALIA,27-10-2011
FDNVTSZRNT,ORG,RSP NCBNLBRS PERTH WA 6000 AUSTRALIA,29-06-1995
FW,VI,COWWU SKRNEJDLFO HOBART TAS 7000 AUSTRALIA,11-06-1991
PWICYPN,KH,CWEWHHNLHI LFHIO PERTH WA 6000 AUSTRALIA,01-09-1962
JWN,ITV,JPK LQ SYDNEY NSW 2000 AUSTRALIA,09-07-2014
A,UGKJDPTFNC,ZLZPJY FFVHFKBRVC BRISBANE QLD 4001 AUSTRALIA,08-06-1954
CG,O,NU KZFAGCCOUI HOBART TAS 7000 AUSTRALIA,12-11-2016
TC,OTAAHWYU,QE CKMFLK DARWIN NT 0800 AUSTRALIA,16-06-2014
QFBKCYCB,QPGUUSEV,YXSQHLMTL HXSEW CANBERRA ACT 2600 AUSTRALIA,17-06-1964
POG,VMXMTJ,YLFQ H SYDNEY NSW 2000 AUSTRALIA,19-09-1955
MPPR,LSY,WEECVNBKA KEMMXQIW BRISBANE QLD 4001 AUSTRALIA,05-10-1955
CWFFDAU,CMVQJTTTW,NJYFPFCF QHMPNFUD PERTH WA 6000 AUSTRALIA,18-04-1953
K,KS,A ABEMF HOBART TAS 7000 AUSTRALIA,07-07-1993
BFCAVR,HJJCEOIE,WRPBET UXOLYKCEU MELBOURNE 3000 AUSTRALIA,17-11-1991
USBHEOS,DNPEJJM,URH Q HOBART TAS 7000 AUSTRALIA,08-09-2006
WAWL,VHUY,BSRLMT OSJ BRISBANE QLD 4001 AUSTRALIA,09-11-2004
XEUJNKRX,WYHCQ,TYP V SYDNEY NSW 2000 AUSTRALIA,15-04-2017
IZ,E,ZSYSYLHEAK IUHBACK MELBOURNE 3000 AUSTRALIA,28-01-1994
HA,QYZSFS,PSOMEIA A HOBART TAS 7000 AUSTRALIA,05-01-1971
K,FXLTQXP,XY SAIMSLMK ADELAIDE SA 5000 AUSTRALIA,05-05-1957
KGYXSGNLD,ZLAZHIYIK,CJNU JWESWIE MELBOURNE 3000 AUSTRALIA,26-06-1994
VKHP,RFZMMGQK,IOQOZDGAJ HXOCRFHLZY PERTH WA 6000 AUSTRALIA,21-05-1985
NMDZ,FECJEYDM,QURVKUWL XCFS PERTH WA 6000 AUSTRALIA,02-06-1984
WH,GBLPCXXFTX,ZDVJ VSDZJKVC ADELAIDE SA 5000 AUSTRALIA,09-02-1953
RID,HGG,NXWY PUAU SYDNEY NSW 2000 AUSTRALIA,06-01-1988
ZOTAZJVEKU,KXTKQBELM,WUFCMGXGA CUWRZ SYDNEY NSW 2000 AUSTRALIA,03-07-1961
F,H,D RFUFKHNPIQ CANBERRA ACT 2600 AUSTRALIA,21-02-1959
YAS,IUDEBNDKY,SZRNDRX XMR MELBOURNE 3000 AUSTRALIA,04-02-2016
NSVRMJMLV,LYG,S XUBGSK MELBOURNE 3000 AUSTRALIA,04-07-1981
TVVAMGR,NER,RZXSKUF WRTJQDXB BRISBANE QLD 4001 AUSTRALIA,27-11-1976
AJKBQVPL,DKHIHIMIM,VDBO YU CANBERRA ACT 2600 AUSTRALIA,24-11-1985
GVM,YDEN,TKDN ETODE CANBERRA ACT 2600 AUSTRALIA,05-11-1985
TKPSDT,EO,CCUJPK NGFK DARWIN NT 0800 AUSTRALIA,26-07-1976
LQKESUDI,MNUPGMPJHV,WBRW LGFYH MELBOURNE 3000 AUSTRALIA,14-10-1968
ZAY,V,JNINWVGVTX VHKMQE DARWIN NT 0800 AUSTRALIA,07-02-1984
TJ,GZOQMPM,XSBFBBRQHC MJSULJ SYDNEY NSW 2000 AUSTRALIA,20-05-2004
GD,MAKULEMCU,DMYOLXHVFS QBI PERTH WA 6000 AUSTRALIA,19-07-1998
YFKGSDQJL,QXYX,HDOK SMARPRHGB DARWIN NT 0800 AUSTRALIA,05-04-1984
YKFXWIPG,GQX,RXDSAU E SYDNEY NSW 2000 AUSTRALIA,08-07-1961
VH,E,WNGR QI BRISBANE QLD 4001 AUSTRALIA,11-01-1983
WSQSA,WZEYZO,CLYH AU ADELAIDE SA 5000 AUSTRALIA,06-10-1951
UCXOKBMT,JWBCPYV,SQJU DMX HOBART TAS 7000 AUSTRALIA,19-06-1988
QM,ESDRWWFXJ,JZ UQDALFC DARWIN NT 0800 AUSTRALIA,03-11-1984
HKON,UGSUTLFLIF,IWRGVZY QBXSZUNBIC HOBART TAS 7000 AUSTRALIA,01-10-1958
JIKIFBLC,PGKRZXFJBZ,EO RZEWYD DARWIN NT 0800 AUSTRALIA,01-06-1968
HTYVGUKT,KKEVP,ZBYZ XHTPFFPW PERTH WA 6000 AUSTRALIA,03-04-2010
TNWSM,OPWSBI,FPU BVOGVCJ MELBOURNE 3000 AUSTRALIA,22-11-1988
JZFXFA,B,ALZRXG SMUS CANBERRA ACT 2600 AUSTRALIA,03-03-1992
XAYRCTVWFN,ZN,MWDDXY JPRDEGLNPR CANBERRA ACT 2600 AUSTRALIA,18-10-1994
AWYAYEV,OA,TPV VRRWTWNWSM CANBERRA ACT 2600 AUSTRALIA,26-04-1950
GMQGKDDXSJ,MRXGFVINC,JIEBMULWNI RNLVJFOL ADELAIDE SA 5000 AUSTRALIA,06-08-2007
ICCN,RSDJORIZR,CXHMU UWNYMG DARWIN NT 0800 AUSTRALIA,27-06-2001
SSWWZ,Q,RYCAHWHEAO ILZB PERTH WA 6000 AUSTRALIA,14-04-1983
LOGITGCZSC,VVMHE,J ZNNUD BRISBANE QLD 4001 AUSTRALIA,12-10-2014
CDNMQDZVQL,NGNJSPCDZG,NHKKKBFRK CTC DARWIN NT 0800 AUSTRALIA,17-07-1957
OINVRRGVC,MANQLZONPP,UNU B ADELAIDE SA 5000 AUSTRALIA,25-01-1977
O,VZOUY,Z ZH SYDNEY NSW 2000 AUSTRALIA,26-01-1959
BL,SDXGK,AKIG IVU ADELAIDE SA 5000 AUSTRALIA,07-11-1958
KXX,QTQYTGNPHL,RKGAPPBECH UBT SYDNEY NSW 2000 AUSTRALIA,06-01-1952
OJLDBF,PBKUTN,FUNA KERLAEQX PERTH WA 6000 AUSTRALIA,10-05-1997
J,QHW,DSKTJHPGS UVUBPILKKC ADELAIDE SA 5000 AUSTRALIA,16-04-1950
OYGXWVKHB,OMMFVJSHJF,ISRK P ADELAIDE SA 5000 AUSTRALIA,14-09-2002
D,FQPAIIKX,AIDRVB ZN ADELAIDE SA 5000 AUSTRALIA,08-07-1976
BXTQDH,DBFCPJB,U YMVR DARWIN NT 0800 AUSTRALIA,27-08-1982
ROYPUMIMC,SNTZTZRUUD,YLXNRP TVU DARWIN NT 0800 AUSTRALIA,04-01-2004
J,QJP,L VL DARWIN NT 0800 AUSTRALIA,19-09-1989
NHVMAPKBFD,CUIDUJGHDM,WULZTFT K BRISBANE QLD 4001 AUSTRALIA,14-04-1982
UKIRFPB,DSUSZE,HVIVHOE Q ADELAIDE SA 5000 AUSTRALIA,17-03-1966
INTTA,GHQNZZ,A DQBIXT MELBOURNE 3000 AUSTRALIA,13-10-1983
LTEDGWOI,W,GLBUPDGV QYBGQ ADELAIDE SA 5000 AUSTRALIA,24-04-1978
QJGGAKQJER,SIXGALC,NV DKAIIASS DARWIN NT 0800 AUSTRALIA,13-08-2000
BWFOLWKZDQ,XW,RNUF RNH HOBART TAS 7000 AUSTRALIA,06-03-2008
KIGFZDN,CN,LSVILNCC DMGTSJFQSB MELBOURNE 3000 AUSTRALIA,09-08-1984
FI,EPXRJS,XV IQMJLC PERTH WA 6000 AUSTRALIA,28-07-1986
GQAPLEZ,BVQGT,NSSF AUNTPCD MELBOURNE 3000 AUSTRALIA,03-06-1954
TBEWFG,URLUDKK,WXB FYOCZVV SYDNEY NSW 2000 AUSTRALIA,12-07-1982
A,PXGEGI,QHSORYTM IJC PERTH WA 6000 AUSTRALIA,02-05-1984
Z,ZG,XBHAGSTMI KWFTWW BRISBANE QLD 4001 AUSTRALIA,04-05-1958
WBGOSL,IJ,ACFMDBBDHG F BRISBANE QLD 4001 AUSTRALIA,13-06-1965
TVBUN,UXXUPVN,C XUOLLLH CANBERRA ACT 2600 AUSTRALIA,18-02-1984
GEOS,PVMQAL,ZDZC MQYQXDLUC HOBART TAS 7000 AUSTRALIA,29-02-2013
I,HVDAXF,QFZBBESZLM FK BRISBANE QLD 4001 AUSTRALIA,04-10-1990
VSX,PZIBJDE,HIG UIQH BRISBANE QLD 4001 AUSTRALIA,09-11-1958
PDZADV,UFJMVN,NAQIGVTK XNXZKFFXJW ADELAIDE SA 5000 AUSTRALIA,11-03-1963
LKQWLE,SASYVJQLJV,UGM SYZFSHA SYDNEY NSW 2000 AUSTRALIA,08-02-1994
CZVNGVGQZ,X,CLDOZY TLWEQEUY BRISBANE QLD 4001 AUSTRALIA,02-03-2000
W,B,VLLVXRYNHW SOHOTBYET PERTH WA 6000 AUSTRALIA,12-03-1966
DCCPC,J,EEANRECKR T DARWIN NT 0800 AUSTRALIA,21-11-1960
VEGMAB,WCSF,NZKIBBQ UWWKEXL PERTH WA 6000 AUSTRALIA,13-05-1961
VKDWLBC,DJRWKXR,TAKFV ECWHZIZOBF BRISBANE QLD 4001 AUSTRALIA,17-04-1978
NPXDJ,WULG,RDMGGW RBUWQS MELBOURNE 3000 AUSTRALIA,29-10-1953
YADSAAQAMM,RAOKZCOSIQ,FRTGU YSZTLV BRISBANE QLD 4001 AUSTRALIA,08-04-1956
BZ,UXRBY,IKNTLBTM XLIISSATJQ SYDNEY NSW 2000 AUSTRALIA,10-06-2008
WTTILJ,ZFTHSLA,IZLDIF UTRBMN SYDNEY NSW 2000 AUSTRALIA,11-06-1966
OXSX,UWTZR,NWIZY KKZWJYBWDE HOBART TAS 7000 AUSTRALIA,24-04-1954
FJ,QRXSSUNO,CYHOI KX BRISBANE QLD 4001 AUSTRALIA,14-09-1959
HC,DA,E I PERTH WA 6000 AUSTRALIA,10-09-2001
WXAWZITH,IVGFJW,D BVTBTXQDU PERTH WA 6000 AUSTRALIA,03-10-1963
DVUV,WSULXOLLU,BPQPHANH DOVPNMF DARWIN NT 0800 AUSTRALIA,01-05-1978
CE,QGQJT,DEDAJRC H CANBERRA ACT 2600 AUSTRALIA,01-09-1988
VUIKJX,TFWW,JRQIXMUZ YWNQDUDETD PERTH WA 6000 AUSTRALIA,04-03-1987
PMJEEYYQA,XHGIOJPBO,AAWFKHY OKI MELBOURNE 3000 AUSTRALIA,18-10-2017
NJTPVW,I,AGVMBI RQLUVFVIPZ BRISBANE QLD 4001 AUSTRALIA,23-02-1968
LMNUILXTLH,DFQQ,VICDR WK SYDNEY NSW 2000 AUSTRALIA,04-04-2003
JL,SWHNXLAAGT,GNKHMWRK QFJS PERTH WA 6000 AUSTRALIA,07-07-1977
HDC,UVEBDLQUG,PRBWQSYQM T HOBART TAS 7000 AUSTRALIA,24-11-1971
PAT,CFMSA,EE JGXFWJN SYDNEY NSW 2000 AUSTRALIA,04-11-1967
QRROF,UYPXL,WBHG BLG HOBART TAS 7000 AUSTRALIA,09-08-2018
PIHN,DEZBPLHB,ZY ZOZIGNJOP DARWIN NT 0800 AUSTRALIA,23-10-1990
TLLXF,UYEAM,TEHLYP RRBI HOBART TAS 7000 AUSTRALIA,14-02-1984
XI,GG,EEIA QXDUGD CANBERRA ACT 2600 AUSTRALIA,11-03-2005
HUXDYN,NAAOJZOW,GVLYBSXEL XCALZ PERTH WA 6000 AUSTRALIA,19-09-1964
SHHDVVMXKJ,OIDXCFBIUG,MDYEOYRG MVIDHBOFT SYDNEY NSW 2000 AUSTRALIA,07-08-1969
YOQK,TLIW,GWCD Q ADELAIDE SA 5000 AUSTRALIA,07-05-1998
OEUKDVYN,PHJPIELAS,JKMBP KPSMPRWWOY ADELAIDE SA 5000 AUSTRALIA,23-02-2007
BK,HOSLSTGCL,BXSPRXQCG SBQW MELBOURNE 3000 AUSTRALIA,06-01-1965
OJ,SSXY,BH WHGFJIV PERTH WA 6000 AUSTRALIA,16-05-2002
JQMJN,PTZKVPPSAM,VDXJ YUY ADELAIDE SA 5000 AUSTRALIA,26-08-1954
KUS,NYSMK,C OBQPKJXJZ PERTH WA 6000 AUSTRALIA,24-09-2012
CE,MAL,MBRKGJ VZEXY SYDNEY NSW 2000 AUSTRALIA,20-10-1985
XBDZZRWMON,KRPS,ZTPZMYWRR IN CANBERRA ACT 2600 AUSTRALIA,05-04-1995
ZRQOJ,BYJQSTZZR,OZ TWLG CANBERRA ACT 2600 AUSTRALIA,09-05-2013
JMVA,WY,ZTDRGQSMB PLRO CANBERRA ACT 2600 AUSTRALIA,21-06-1987
KHIAVB,ZOUJUNIOA,BLQUZ KNASTEOBU ADELAIDE SA 5000 AUSTRALIA,02-05-1983
YH,DXYXNPY,F GLQIIKD MELBOURNE 3000 AUSTRALIA,24-09-1980
JSWS,BNX,YDYAF EABNFFPZUH BRISBANE QLD 4001 AUSTRALIA,04-09-1987
EXREHFWN,LI,ONEOAXVC SMN PERTH WA 6000 AUSTRALIA,07-11-2004
JUZXZP,G,UDKYNKP DYXGW DARWIN NT 0800 AUSTRALIA,11-08-1951
CDMBNNASU,MAOSWC,ISQQ VJMSTL CANBERRA ACT 2600 AUSTRALIA,27-01-2011
GEDIJGSQ,RZU,RKZDZZXU GQWFSKUUJR ADELAIDE SA 5000 AUSTRALIA,20-08-2017
BJ,WSAWXKLG,GLBL GX CANBERRA ACT 2600 AUSTRALIA,18-03-2017
OXRUYCJHDC,ZJEGVBWFL,THZWVBQH AZWDKKICEY PERTH WA 6000 AUSTRALIA,03-04-1961
TCYPK,XNHL,YIS IL DARWIN NT 0800 AUSTRALIA,12-02-2018
NIDEFZDEPW,VKGNZYZ,AQ FWGLIPM CANBERRA ACT 2600 AUSTRALIA,09-07-1967
FEPZGFKRX,MXBODFVV,EIXPDIBEBG AFZPPXPDC DARWIN NT 0800 AUSTRALIA,15-08-2000
IGWF,AOMLELQRKE,QODF HATMBYEAK DARWIN NT 0800 AUSTRALIA,13-02-1990
YUUGFOHPZ,CMSYGE,DVMZ AXUMWO MELBOURNE 3000 AUSTRALIA,08-07-2018
BSLDK,ZK,RBNITED XQS MELBOURNE 3000 AUSTRALIA,07-11-2001
HZDXPAQLJU,QEOYUS,FTREUSCRYT ZYRGUHFE SYDNEY NSW 2000 AUSTRALIA,27-11-2014
UCITJKP,UXVDEY,WNJKATTVPE Q ADELAIDE SA 5000 AUSTRALIA,19-01-1983
HRWTZUQQC,BESUZ,YBDA KVQHY PERTH WA 6000 AUSTRALIA,19-01-2013
QQ,ACHHL,Q UHMWXCMUV SYDNEY NSW 2000 AUSTRALIA,18-02-1978
YRZUDU,ALKSOYZ,KLUP KDYAGX ADELAIDE SA 5000 AUSTRALIA,07-10-1968
PLSHDEN,XIKCMD,YOYR LNJQKOZAML MELBOURNE 3000 AUSTRALIA,17-09-1973
MBDP,ZMFERJYJ,YHGNQKWMO HRM MELBOURNE 3000 AUSTRALIA,06-11-1978
SCHNOYRGUT,KKYIRNCUE,M LJISAWOO PERTH WA 6000 AUSTRALIA,17-01-1976
AWSCI,O,RXE BXGHYTEIK DARWIN NT 0800 AUSTRALIA,26-02-1992
GIV,VZMWV,BFUE MQEFQLFXZ MELBOURNE 3000 AUSTRALIA,26-04-1952
ZTZAFJAL,VSCXZM,JFY QWIAXMPRQB ADELAIDE SA 5000 AUSTRALIA,15-01-1987
ITDP,DYAVJLWGK,WK RNK CANBERRA ACT 2600 AUSTRALIA,18-06-2004
IFCMUOEHCJ,KSSYHH,IDI XTK PERTH WA 6000 AUSTRALIA,20-02-1971
PE,BMHKKBS,SJNF HTXCMZ ADELAIDE SA 5000 AUSTRALIA,28-11-1955
MJYIJ,IEGQC,MOVLV G PERTH WA 6000 AUSTRALIA,14-09-2011
SDYJZ,NTUH,ILPZZHSGD VX SYDNEY NSW 2000 AUSTRALIA,16-05-1959
FLELWVM,CSIULXFBVM,RN EAIMFBM CANBERRA ACT 2600 AUSTRALIA,16-08-2015
LBLBAIVSHV,GEU,GWRWUSFZOD D MELBOURNE 3000 AUSTRALIA,13-05-1958
