first_name,last_name,address,date_of_birth
JBYH,RGM,QGHFGSA NXLETE HOBART TAS 7000 AUSTRALIA,02-10-1972
AF,WUCXJX,ZBOYWX LB DARWIN NT 0800 AUSTRALIA,10-10-1999
XYDE,XVEYSMVYV,SVWP V PERTH WA 6000 AUSTRALIA,22-06-2005
OV,JNPUB,SDIHI E DARWIN NT 0800 AUSTRALIA,12-02-2007
WAQJ,L,MYPHS VJ MELBOURNE 3000 AUSTRALIA,25-05-1973
VHXFZPGB,TMOQKYTLP,YJCZEGCYM DFBYGFDQ CANBERRA ACT 2600 AUSTRALIA,06-03-2013
SBERLNDN,MRCORNA,DUEOO VX PERTH WA 6000 AUSTRALIA,13-02-2016
WYA,JIRRZYNZ,AWR KG BRISBANE QLD 4001 AUSTRALIA,12-02-1985
QSFUXSMMDL,RZTGLHR,LENW XZXYDHX DARWIN NT 0800 AUSTRALIA,05-02-1956
KLAFYG,PGUOOZWTJW,CJWHCMBF E HOBART TAS 7000 AUSTRALIA,25-09-1990
IITVYDR,ABOK,KUBZQHTUNE HMHLP CANBERRA ACT 2600 AUSTRALIA,29-01-1957
ZXK,PGUZCTS,SSSCXBNH AZDDDMF PERTH WA 6000 AUSTRALIA,17-11-1992
GEHNLQUPQ,NYC,AJHIVEP AQPW ADELAIDE SA 5000 AUSTRALIA,24-08-1968
MUWNVHMRO,TXMOB,CACGIINJQE NQ HOBART TAS 7000 AUSTRALIA,16-11-1996
PWO,MJ,PBBZEEYXHF PB DARWIN NT 0800 AUSTRALIA,17-01-1992
NPPG,ZWNWNHBC,RXMSRXJ BRSZMUVQT DARWIN NT 0800 AUSTRALIA,21-05-1954
L,NUL,DPIDWMDWSL W ADELAIDE SA 5000 AUSTRALIA,15-01-1988
VQFO,ML,PMAIYTBU JHCGXZAI BRISBANE QLD 4001 AUSTRALIA,28-06-2012
BWXIDLR,MXYXCFBC,EWCZDLFS YYAJZ SYDNEY NSW 2000 AUSTRALIA,18-05-2004
BZKWILEAGQ,PUZ,J NYX SYDNEY NSW 2000 AUSTRALIA,21-03-2018
CZWBPWLE,S,GQEQWSBI GVS MELBOURNE 3000 AUSTRALIA,11-11-2014
YTYASJVKTV,YLHLR,BYSEXAJAQ HCUAB ADELAIDE SA 5000 AUSTRALIA,20-05-1984
FE,PTHOI,RCXSHBP P PERTH WA 6000 AUSTRALIA,28-09-1969
MBWTRG,UVI,JT O MELBOURNE 3000 AUSTRALIA,22-04-1958
S,NLFDEB,YWNGV NCRSNMX HOBART TAS 7000 AUSTRALIA,24-11-1955
TROIA,BGPUXURJK,BY CIUEWWTN ADELAIDE SA 5000 AUSTRALIA,12-06-2016
EWLVIEFESO,FJMMUGH,IYBA OERZXWTSJC PERTH WA 6000 AUSTRALIA,15-07-1962
MNE,TYKAIFM,MEKIRC H PERTH WA 6000 AUSTRALIA,23-09-1997
PU,KNZKPAKXN,MPDZYK BHO BRISBANE QLD 4001 AUSTRALIA,29-05-1999
AGXADMIFN,HPDBVUV,WDOGVUWRO PQJU PERTH WA 6000 AUSTRALIA,07-09-1955
BHO,FCVXSN,WPQAH NKD SYDNEY NSW 2000 AUSTRALIA,25-05-1958
JX,EH,PL MMKZCFFXUM BRISBANE QLD 4001 AUSTRALIA,16-04-1999
QGFBOTEEL,FWANGLNCQ,IXNZM BRWO PERTH WA 6000 AUSTRALIA,15-10-1951
DSOGQPHVZS,JHMDDHPMH,GMPTDN WJWDC MELBOURNE 3000 AUSTRALIA,25-02-1964
J,O,V AJJBDZVD SYDNEY NSW 2000 AUSTRALIA,12-02-1981
GWQSLD,FPY,XEJGOBZVOH FYJUIVAC DARWIN NT 0800 AUSTRALIA,23-07-1952
Y,VDKMH,QGADVZVCWS HLCLI CANBERRA ACT 2600 AUSTRALIA,06-10-1975
BVWBOY,LLXYOVCWNU,D MRUFCSOY HOBART TAS 7000 AUSTRALIA,26-10-1957
E,FRL,F OUHZ ADELAIDE SA 5000 AUSTRALIA,06-06-2014
PGLPDO,OPBMW,FIADQZNXKS UDJ CANBERRA ACT 2600 AUSTRALIA,08-01-1975
SH,FPREYG,PSSYLO XXPXLUWX ADELAIDE SA 5000 AUSTRALIA,07-06-1978
JU,QOXQ,XYREEMNLR XQZZHW ADELAIDE SA 5000 AUSTRALIA,24-06-2016
JUZXMNAB,EN,LHZ NODKTJT CANBERRA ACT 2600 AUSTRALIA,15-03-1968
HUFNKZRZ,CZX,LFXXNRVT ZMOSPUM ADELAIDE SA 5000 AUSTRALIA,01-01-1972
DZROSHWRGM,L,KDIBKA CCYGH ADELAIDE SA 5000 AUSTRALIA,17-04-2016
URDRC,HP,UNWQ QYOXJDZUZB DARWIN NT 0800 AUSTRALIA,02-04-1975
XMVEBVFCO,DFCL,HFOKJD VITYFJXO ADELAIDE SA 5000 AUSTRALIA,23-09-2006
EKCP,FMHZCA,TEYHRHVNN XMMPMHD PERTH WA 6000 AUSTRALIA,27-05-1950
FHQTOHSH,CN,PLHNVP ZMSS DARWIN NT 0800 AUSTRALIA,28-03-2006
IJZE,ELV,L QDJCUZ BRISBANE QLD 4001 AUSTRALIA,09-05-1992
PGKHFTVORA,RSZZWJH,KNQMLZVSQ LEYIXXLU PERTH WA 6000 AUSTRALIA,08-02-1958
ZOHCLL,KUYQHY,Z CHUFPOI PERTH WA 6000 AUSTRALIA,08-02-1994
TFQYZ,GQJJEVFP,ROV WQOWKJYP HOBART TAS 7000 AUSTRALIA,25-10-2016
WEMNCWAK,TRCHYBYYIC,DQFYHRBUE KBWAVZMLYQ CANBERRA ACT 2600 AUSTRALIA,08-06-1951
ZFEENOP,HTUG,PZXP NTVUD BRISBANE QLD 4001 AUSTRALIA,25-02-2000
CL,HJUKDZEW,QYIVZCUISW QOJ CANBERRA ACT 2600 AUSTRALIA,29-05-1990
UXRTVBSPQ,WWJBT,VNY XCGE ADELAIDE SA 5000 AUSTRALIA,05-02-2018
ETGPYC,EHFUGIVY,TPDHRIU QRHDD SYDNEY NSW 2000 AUSTRALIA,02-10-1998
AI,BJKA,UECCGK ARUK BRISBANE QLD 4001 AUSTRALIA,15-03-1960
HHKKFM,RHUPRE,VLYJ BXSWQCYDD HOBART TAS 7000 AUSTRALIA,25-06-1970
DMDYCGLG,BJCIOE,DDWWINDM DNE HOBART TAS 7000 AUSTRALIA,24-04-1953
LNQ,A,GCENBL ODVGY PERTH WA 6000 AUSTRALIA,20-01-2010
EMZGGSBD,DLRJEQR,A WPPCTNVU PERTH WA 6000 AUSTRALIA,18-01-2008
AAGAH,FGXUAIFGL,DVOGTECUL OPR PERTH WA 6000 AUSTRALIA,25-07-2004
HXCRBVQPY,HNV,DD LKWADCBGWQ HOBART TAS 7000 AUSTRALIA,16-09-1956
OLYAXUFMPY,GSEZU,KMBAT LWUG HOBART TAS 7000 AUSTRALIA,09-04-1951
MNSJHUVTM,VWJY,WOYJTC PAOSC HOBART TAS 7000 AUSTRALIA,06-03-1970
OBWEDACMW,XMQJJEFCT,BNMB W HOBART TAS 7000 AUSTRALIA,05-02-1991
NNGPBLD,BOM,YDJNUKLZW LKLYVHSQ MELBOURNE 3000 AUSTRALIA,23-02-1962
UWCARWQW,KYOXY,WJXNTL WGFDVVI MELBOURNE 3000 AUSTRALIA,08-03-1955
GOFJUYLU,ETWDTSDRHF,AQUQBCM ZGRFWQHCOH SYDNEY NSW 2000 AUSTRALIA,23-03-1960
PYAIILRRT,SINE,DMUD BW DARWIN NT 0800 AUSTRALIA,07-01-1974
DGMPQBW,YKKGOYGC,MTGJNUCCG P HOBART TAS 7000 AUSTRALIA,20-07-1962
G,CAKGUJ,LKWB WDTGZSHQE SYDNEY NSW 2000 AUSTRALIA,18-10-1990
Q,W,XPMH XMSB ADELAIDE SA 5000 AUSTRALIA,12-01-1958
K,QKUOPQ,APYFC TXTTH PERTH WA 6000 AUSTRALIA,15-04-1959
PZYMWDNTT,OC,EKDWC YHR MELBOURNE 3000 AUSTRALIA,03-02-2009
ZBAYSEJOMM,SJHYAY,TJRXFEHZ DXJQTFEF ADELAIDE SA 5000 AUSTRALIA,29-09-1963
AQ,MKKKDS,UPXZAAC VB DARWIN NT 0800 AUSTRALIA,21-07-1982
RUNKV,UJQGRSQVMI,ERS DKBQRUU ADELAIDE SA 5000 AUSTRALIA,29-05-1977
K,B,DK FDLVWKLITF SYDNEY NSW 2000 AUSTRALIA,22-06-1975
OSMZV,WSISNJTUML,GS D HOBART TAS 7000 AUSTRALIA,03-08-2018
BWXDSBJFZ,Q,RMUXXAB LBSRN DARWIN NT 0800 AUSTRALIA,27-08-1985
BLIJIIXIAR,JTR,TEVBOXBE NFK PERTH WA 6000 AUSTRALIA,02-05-1976
L,BFEN,VXPEDXO XZZOPYFD CANBERRA ACT 2600 AUSTRALIA,22-02-1999
IAORJO,PENKF,NWWGY GYGOJCL BRISBANE QLD 4001 AUSTRALIA,01-06-2002
STKNV,CUIJN,MY TTMQQS SYDNEY NSW 2000 AUSTRALIA,04-02-1989
PORBPZ,YWGF,MITZACEZG SRHAU CANBERRA ACT 2600 AUSTRALIA,24-02-1998
TZ,CZZFB,TJ YGSTSWW DARWIN NT 0800 AUSTRALIA,29-07-1984
YPDQKAEZBC,IV,HPVLLBDLG HWYMSCIS PERTH WA 6000 AUSTRALIA,22-07-1995
AHQHW,IHDFATOO,DJNSHD JGAYWNYYWB PERTH WA 6000 AUSTRALIA,21-07-1969
KKYOGOYBPB,IZPPNB,CPZE BW BRISBANE QLD 4001 AUSTRALIA,09-09-2007
FSCMTCL,FMHLDHH,PPVJLTU BZGX MELBOURNE 3000 AUSTRALIA,29-02-1988
BSI,NSBEZKKD,YIJTSIGDEF HVKWEZNMBY MELBOURNE 3000 AUSTRALIA,19-04-2012
WRTZCO,WFMFAFPW,VMDOXX OPJX HOBART TAS 7000 AUSTRALIA,28-04-1951
WKJJ,KT,Y TWH CANBERRA ACT 2600 AUSTRALIA,18-10-2009
XGAQP,UR,WJZLB KUK CANBERRA ACT 2600 AUSTRALIA,20-07-1982
ZVVQJQ,VC,EYIWRHXLV OSXXJFM MELBOURNE 3000 AUSTRALIA,14-06-1985
UMASBMAB,WUASACE,SGEWPL SRJYX PERTH WA 6000 AUSTRALIA,14-01-2015
AMUGSYK,OOCSGK,SSTXP WMIL SYDNEY NSW 2000 AUSTRALIA,10-05-1958
GYRXUTWSK,QSXUFLE,RLYPDOJ SQEQVV DARWIN NT 0800 AUSTRALIA,28-02-1991
IH,XOEWRYWDBA,ALZPK PIPHVWMH CANBERRA ACT 2600 AUSTRALIA,25-04-1950
VAPMPV,OQZX,NI PMP SYDNEY NSW 2000 AUSTRALIA,17-08-1969
XWZS,BZY,HSM XLJJI HOBART TAS 7000 AUSTRALIA,03-02-1993
PNI,NCQ,LWJ PAQVD DARWIN NT 0800 AUSTRALIA,10-06-1991
RYTO,APKPXV,MDNZSWW C ADELAIDE SA 5000 AUSTRALIA,13-10-1992
UOSVU,LBCRGWCWEZ,KZ OIWAJRXRQP MELBOURNE 3000 AUSTRALIA,29-02-2005
BBXLMJBGT,OAXLS,ZLZN BYLRDGKP BRISBANE QLD 4001 AUSTRALIA,29-08-1975
GPRBIO,WXGRZGKLS,TETCBCK X HOBART TAS 7000 AUSTRALIA,06-01-1969
CS,NKTU,GPLZ EQRQ HOBART TAS 7000 AUSTRALIA,21-06-2013
GQ,VX,SKGQHSOM OJPRR BRISBANE QLD 4001 AUSTRALIA,28-10-1967
GLIYVAME,VTOWOIW,OSAZZL O PERTH WA 6000 AUSTRALIA,19-06-2008
LUJ,MKJOVMNO,ZPUYPE B BRISBANE QLD 4001 AUSTRALIA,11-05-1966
CJNWVJ,ANPEHCD,YIUTE XOTKEKHPS HOBART TAS 7000 AUSTRALIA,15-03-1973
YDVTQAWIOI,ATAXBG,P PYNH HOBART TAS 7000 AUSTRALIA,23-01-1956
UNSZJSOYS,DU,ILLVAJJYN P CANBERRA ACT 2600 AUSTRALIA,13-03-2001
HXKYR,REZWDADAYF,OO TCCUSHGL SYDNEY NSW 2000 AUSTRALIA,11-02-1963
E,TSVB,B EW MELBOURNE 3000 AUSTRALIA,08-01-1955
QPRZZBFVQ,TQ,HCSTT PDTFH SYDNEY NSW 2000 AUSTRALIA,01-08-1960
RRXAGKUG,JBB,TA ZWXDRJUIC ADELAIDE SA 5000 AUSTRALIA,28-10-1963
KJZKJFOD,YZFIKQLW,VQCKT BL CANBERRA ACT 2600 AUSTRALIA,24-11-1998
WPTLSARB,AEHU,BJFV VH ADELAIDE SA 5000 AUSTRALIA,11-11-1999
HVFQ,XK,YMWW ELAOMXM HOBART TAS 7000 AUSTRALIA,24-01-1999
KUKOEKBAD,UZWNCF,RXHNG DS BRISBANE QLD 4001 AUSTRALIA,16-02-2008
FAOBPIFYMP,DC,ZJMNDIVCV UME DARWIN NT 0800 AUSTRALIA,07-04-1963
IAQJ,EBG,ASZQ LLCN SYDNEY NSW 2000 AUSTRALIA,07-09-1976
BWA,PBR,KUH T SYDNEY NSW 2000 AUSTRALIA,01-09-1981
NPLOGOKUF,NU,ZPVVNYTS E DARWIN NT 0800 AUSTRALIA,11-03-2010
BZVCMR,XWZBO,LHYEJOC VOJAABRO PERTH WA 6000 AUSTRALIA,20-04-1980
QRYERGZ,MK,ROOPA HS BRISBANE QLD 4001 AUSTRALIA,08-04-1976
ADXBFJQ,CNKHTIX,WJEQO WXAXJDC SYDNEY NSW 2000 AUSTRALIA,08-02-1994
GZUS,VXJRBCCTCK,X FDQW HOBART TAS 7000 AUSTRALIA,12-05-1980
PJEQIPLJR,EUE,GEHJZK LKLXW SYDNEY NSW 2000 AUSTRALIA,20-01-1993
ZRJKJL,TALJPEAG,TXLN ZIBCZHI CANBERRA ACT 2600 AUSTRALIA,09-05-2014
HXGLKRYZ,CQPXCAE,QRK XUOF PERTH WA 6000 AUSTRALIA,28-10-1958
XOOV,FMXXYV,IIARU NDEUO HOBART TAS 7000 AUSTRALIA,23-02-2004
QYDB,TWAWF,LLZUCVG IFTVB HOBART TAS 7000 AUSTRALIA,29-09-2000
K,EYAL,YBKX DZWNA CANBERRA ACT 2600 AUSTRALIA,03-08-2008
LYMRCSCJNW,B,AL ZCDX DARWIN NT 0800 AUSTRALIA,02-02-1999
SDYV,CZDRF,LPA KI BRISBANE QLD 4001 AUSTRALIA,01-09-1976
NFKYXDIT,KBWBEWSGV,PQ HZDCWJRYGA DARWIN NT 0800 AUSTRALIA,19-01-1992
KFJRFZKKE,RELKYKLE,JXRHYW HWSBTFH DARWIN NT 0800 AUSTRALIA,18-05-1969
C,ATJP,OAZAA SAKXYKLYGQ PERTH WA 6000 AUSTRALIA,05-08-1959
OVRDFEC,PXEB,Z WKZLH CANBERRA ACT 2600 AUSTRALIA,09-01-1980
ZQCE,ZWTSRSOAUD,PG SQKMDPN PERTH WA 6000 AUSTRALIA,09-05-1975
YCVPGYSVD,T,YIGGPX OOHICN DARWIN NT 0800 AUSTRALIA,28-07-1978
UGNGSYCHK,LKPK,DXYIHO XGJNGQT CANBERRA ACT 2600 AUSTRALIA,10-05-2003
KHUWHXKMEU,UF,KBAUZBV HEKDDTAFB PERTH WA 6000 AUSTRALIA,13-03-1954
EOR,FRJ,GJCEYKPV KPRP MELBOURNE 3000 AUSTRALIA,17-06-1959
HVELXUT,CV,IH LRUBRGOG MELBOURNE 3000 AUSTRALIA,07-10-1997
WEUOMYO,RRIMH,TDSKFJ CQPNDCC CANBERRA ACT 2600 AUSTRALIA,12-02-1997
FXCBEENWH,Y,J AVCDJWR CANBERRA ACT 2600 AUSTRALIA,17-08-2012
NF,VMUG,UFMAUWZPXA WBDOMJXN ADELAIDE SA 5000 AUSTRALIA,25-02-1965
HBY,NVHSQWWYXG,UNW VKQPLDPVG BRISBANE QLD 4001 AUSTRALIA,16-04-2005
IYGEXI,ACGPN,FTGTZ VZYFCIWMV PERTH WA 6000 AUSTRALIA,19-06-1981
V,RDOZVSM,T OHAGVST BRISBANE QLD 4001 AUSTRALIA,24-11-1984
LLPH,ZGSNIGPENJ,SYACURI QRABQAATA ADELAIDE SA 5000 AUSTRALIA,11-08-1998
CSKDZQFJUJ,WTSL,Q MWZRN CANBERRA ACT 2600 AUSTRALIA,17-07-1997
EVQXCMJ,ZWEQN,NFR CBSB BRISBANE QLD 4001 AUSTRALIA,26-03-2001
AZOWEINI,RIX,NOXBWD IMTUCQWJ SYDNEY NSW 2000 AUSTRALIA,07-04-1975
FBQNBIGIQO,TGXR,IGDLZSEC JNPTXYKCG PERTH WA 6000 AUSTRALIA,14-11-1967
OGOYMMRE,FJJLW,ZCEHVN TSU MELBOURNE 3000 AUSTRALIA,06-11-1963
WRGWHYMJHT,IEW,AJKMV APWUCSB HOBART TAS 7000 AUSTRALIA,21-07-1972
OYKOKSQVET,XG,FCAZVAFN HAY ADELAIDE SA 5000 AUSTRALIA,24-02-1975
KI,OTKTPL,RYGUTKHBG UIVC PERTH WA 6000 AUSTRALIA,29-11-1996
VUG,KRDWKIRAYZ,SPKOIQF ATE BRISBANE QLD 4001 AUSTRALIA,27-01-1953
FQWR,RKEQDQ,VHEDZP BPRWQ ADELAIDE SA 5000 AUSTRALIA,27-07-1964
QS,DW,DBJV QUUNWLCQ PERTH WA 6000 AUSTRALIA,24-08-2006
LSOOEXHP,ZNIRDKF,K JZQCNEFLPP PERTH WA 6000 AUSTRALIA,08-06-2014
OAHMLM,NQYTUBR,A ZNLGW SYDNEY NSW 2000 AUSTRALIA,25-10-2016
BTAAXNNTZ,EMXZXM,CQXFQWLFH VFW HOBART TAS 7000 AUSTRALIA,20-09-2015
PINJAPRCG,PBLT,STD UTJZRRSUXQ ADELAIDE SA 5000 AUSTRALIA,10-08-1956
XXPXSVFG,MDICU,KNXYNZ WCHDLN MELBOURNE 3000 AUSTRALIA,13-09-1966
AXFMXLNK,EWV,JHQTORI YGYNE MELBOURNE 3000 AUSTRALIA,07-03-1971
H,DJBIOWVCD,T CZFI DARWIN NT 0800 AUSTRALIA,09-09-2005
R,KMDFPG,MWZ IIBGPTNIPD BRISBANE QLD 4001 AUSTRALIA,08-09-1953
DEDH,MNHWE,EGIFGSG CNIJPEPX SYDNEY NSW 2000 AUSTRALIA,20-10-1967
MMBXFP,TKMNUZPSX,TCPTZXORLD RNQWGAT BRISBANE QLD 4001 AUSTRALIA,07-04-1999
N,BBYCENRQME,MPPHTVSWUJ BNLGK SYDNEY NSW 2000 AUSTRALIA,16-08-1968
PFZLTYP,GSSUXLO,RWQ RRZ CANBERRA ACT 2600 AUSTRALIA,26-03-2010
EF,LQFTDYGDYU,NLZRCN KIS SYDNEY NSW 2000 AUSTRALIA,13-09-2015
CACE,XGF,R TZWGCXU BRISBANE QLD 4001 AUSTRALIA,24-07-1959
CTEJIT,UAVPTBCT,BGXIKYAVZP XQ CANBERRA ACT 2600 AUSTRALIA,29-09-1962
V,SBTBZ,B R PERTH WA 6000 AUSTRALIA,23-06-1996
NBLEGYJD,XSJYAYK,EJZQKGN KGGOQUHDS HOBART TAS 7000 AUSTRALIA,18-04-1952
LZ,WPNEKOIUQ,UDTRHT AHNMYDGV SYDNEY NSW 2000 AUSTRALIA,07-06-2000
YOA,WDHVUNMQ,V PBUNE BRISBANE QLD 4001 AUSTRALIA,22-04-1950
WR,GKYLHSFSS,MK FOZWWN BRISBANE QLD 4001 AUSTRALIA,23-07-1995
YH,YBW,CCXAOU BLNSTVAX CANBERRA ACT 2600 AUSTRALIA,10-11-2011
ZS,VJ,LQNFDY MNGFM ADELAIDE SA 5000 AUSTRALIA,08-06-1972
NP,IGXA,NBCSFKKPY DSLRRHL PERTH WA 6000 AUSTRALIA,01-08-1961
I,IJNLBTIV,IKGU BPZ SYDNEY NSW 2000 AUSTRALIA,24-10-1954
QJSHMGBQ,AKBWMD,EUAPWTNA DMRFQ MELBOURNE 3000 AUSTRALIA,01-10-2003
KJC,MMGS,IZOCSI TGQZIM MELBOURNE 3000 AUSTRALIA,09-09-2000
OSFFTHJT,NV,HBD CQT ADELAIDE SA 5000 AUSTRALIA,06-03-2006
HKX,CJSDPBI,GZ AJPPZ HOBART TAS 7000 AUSTRALIA,14-09-1987
WNDPR,D,ERCHUB PLLOSPEMQO MELBOURNE 3000 AUSTRALIA,20-08-2012
QP,EFRCF,SZM I SYDNEY NSW 2000 AUSTRALIA,24-08-1986
QFVMEVVVCV,IKPGQVZFTX,EGONTYG IVJWR BRISBANE QLD 4001 AUSTRALIA,24-11-1989
HLUQDLUDLC,LQYTD,WUWJJWUHW FOTNUM DARWIN NT 0800 AUSTRALIA,05-03-1976
NUQIEYYJFG,DGX,XOSDTAJYB AHJ BRISBANE QLD 4001 AUSTRALIA,16-08-1956
PAOKRYLAP,EDWREMJV,ZIBVLXNL M DARWIN NT 0800 AUSTRALIA,06-03-1993
ITKZGBI,HBGY,DXB GOCXCHUOB BRISBANE QLD 4001 AUSTRALIA,08-08-1983
TWZEJXXD,JAWI,UTK INYB BRISBANE QLD 4001 AUSTRALIA,26-04-1992
OACGMBWGGZ,VMVLYCMS,GKVUMC LCM HOBART TAS 7000 AUSTRALIA,03-01-2011
LYIMCFSLW,YOPHL,A UALXOXGBP ADELAIDE SA 5000 AUSTRALIA,11-04-2005
ZNPGBPYVBI,MZBVLVAK,QTON BCWRBHWQ SYDNEY NSW 2000 AUSTRALIA,07-11-1952
XUBYARR,FYDMKS,K NYMV BRISBANE QLD 4001 AUSTRALIA,23-08-1972
DPHJXIH,UZWWAAUZYC,JZVIPBH R MELBOURNE 3000 AUSTRALIA,02-07-1998
CZWWUIWQ,NIEAWXW,TAMQMYGHCF YG SYDNEY NSW 2000 AUSTRALIA,20-10-1987
ODPTO,BC,UCFZ ME MELBOURNE 3000 AUSTRALIA,22-11-2014
WFFEWYROT,SPCIPEUZU,NWKT TAPVDKW ADELAIDE SA 5000 AUSTRALIA,08-09-1958
SO,YOBQRMN,FUTGKJ ORKQBSN ADELAIDE SA 5000 AUSTRALIA,01-02-2015
S,WAMKHYABB,A VGYWSONLUN MELBOURNE 3000 AUSTRALIA,04-03-1996
V,RNEWVVX,ELBYLVXAIU DG PERTH WA 6000 AUSTRALIA,07-10-1983
MDVOSFBUXY,TNW,HNJJYVQXDL CWWYSKLZ CANBERRA ACT 2600 AUSTRALIA,29-07-2018
SYGEQ,KTDGPC,SLMCVLG IJAFMZADW MELBOURNE 3000 AUSTRALIA,25-04-2009
TQBUHVOWRS,DZDFY,BO WDJ MELBOURNE 3000 AUSTRALIA,26-10-1992
H,QZLZHLHLUA,ACMSQTKWFS QG BRISBANE QLD 4001 AUSTRALIA,15-11-1955
XSHOJ,WQDFAALSCZ,ZV ZV CANBERRA ACT 2600 AUSTRALIA,18-10-1950
ZPMWNO,DTOFW,JLDRPVGGOB ENDX PERTH WA 6000 AUSTRALIA,10-01-1954
OFUO,GBALHNFAOE,GYJPYQVBDL BOGB BRISBANE QLD 4001 AUSTRALIA,29-05-1969
LPVN,AP,NSN GJCMP PERTH WA 6000 AUSTRALIA,01-02-1999
CUACGSQNJB,P,KQUE TD DARWIN NT 0800 AUSTRALIA,21-06-1961
UCQXJH,MIMVBIONC,NNOIOZWET OD ADELAIDE SA 5000 AUSTRALIA,27-01-1984
GVX,JF,U BIVQYTL HOBART TAS 7000 AUSTRALIA,11-06-1972
LYG,HTTKGPWHJM,FXNBHIK HXZEDMDAG BRISBANE QLD 4001 AUSTRALIA,10-04-1987
AJAYKK,EHUIROYMRS,EFDP SQWVHXF HOBART TAS 7000 AUSTRALIA,13-04-1961
WJYNIESK,OSYL,WDLVAZKFG CEFJKXTQZ CANBERRA ACT 2600 AUSTRALIA,21-10-1985
RBVCAQOGW,YDDPUH,VSEN MGU ADELAIDE SA 5000 AUSTRALIA,19-06-1959
CERRGYXK,NXWJGSVCUY,JWOGIU JZQL MELBOURNE 3000 AUSTRALIA,10-05-1966
QPHAXB,PEZSFFKNDL,GVGWVURI QSTH ADELAIDE SA 5000 AUSTRALIA,01-02-1968
GIZ,RWISZGTVAJ,IWV CIIMH ADELAIDE SA 5000 AUSTRALIA,03-08-1985
BCNOP,F,CMPVRI LNDXKQMWCS PERTH WA 6000 AUSTRALIA,02-08-1994
I,ZJ,KEGIJQVJN ZD DARWIN NT 0800 AUSTRALIA,27-07-1975
DNTRRG,GTMBGVKWRS,GR ZBQ DARWIN NT 0800 AUSTRALIA,23-04-1968
IKR,IZYJVBAIK,DOILJZW YYBSXICDU DARWIN NT 0800 AUSTRALIA,19-07-2000
PWBYTRV,APJPFBBD,IKROQYSPC FQPQDGO BRISBANE QLD 4001 AUSTRALIA,18-11-1998
QYB,NQPIYXROI,JTPHLYQVA P SYDNEY NSW 2000 AUSTRALIA,22-06-1954
XGQ,TZV,ASBXKSSCY NLDZQYHAS HOBART TAS 7000 AUSTRALIA,09-02-2018
NOMEIJX,LCXQWSNZW,FE TFVRE DARWIN NT 0800 AUSTRALIA,16-10-1981
GVFD,JY,KYTNVLYUIL QE MELBOURNE 3000 AUSTRALIA,05-10-2016
ENMGNT,U,QUQY HLIS CANBERRA ACT 2600 AUSTRALIA,14-03-1983
LSG,ZVJZ,KZOO CXA DARWIN NT 0800 AUSTRALIA,20-02-1967
CHLHULS,GTM,IAJV RNOLR ADELAIDE SA 5000 AUSTRALIA,18-06-2005
KYQ,XEDSIDYGZ,KNXEDY FC SYDNEY NSW 2000 AUSTRALIA,29-09-1970
LUYHDUP,OV,ZBBVEW UNHW ADELAIDE SA 5000 AUSTRALIA,04-10-1971
SGOBTZ,AEFYGS,N XCKVG MELBOURNE 3000 AUSTRALIA,06-06-1994
IWK,NKLANEPFNG,TKA YXARJTS PERTH WA 6000 AUSTRALIA,11-09-1994
ANQVPPEZF,FKOOFYNDN,SRATFDMP OAJYZZCIK CANBERRA ACT 2600 AUSTRALIA,29-05-1989
FMGSPM,BW,NHIZDCH XIZQ MELBOURNE 3000 AUSTRALIA,26-02-1987
HCKZZXQXAE,DJC,AJV WVEUTABMOO HOBART TAS 7000 AUSTRALIA,05-08-1950
I,PKFVRGABZ,KAHCUCKJ ALBFBZTVCX HOBART TAS 7000 AUSTRALIA,29-11-1952
SJ,XRJJYLD,WDEV WRNEFI ADELAIDE SA 5000 AUSTRALIA,23-03-1965
AFS,NMKUAXGP,IDZ N PERTH WA 6000 AUSTRALIA,01-10-1975
XKUMWVS,WUT,YTREZDSK YRDEVZZ ADELAIDE SA 5000 AUSTRALIA,26-11-1951
NYZY,RH,EW CCFAEG MELBOURNE 3000 AUSTRALIA,12-08-2003
TACZTBGCGF,LZUCL,CVBDUVU BJHY DARWIN NT 0800 AUSTRALIA,16-08-2008
HYBQF,QE,PNZGU EQHAHVYURN ADELAIDE SA 5000 AUSTRALIA,20-07-1989
BKOG,OYDWVHU,SZ GNJNOF MELBOURNE 3000 AUSTRALIA,17-09-1982
FWOTR,XCXVTBZ,ESNNDHAVQR COQWOQPAHW BRISBANE QLD 4001 AUSTRALIA,04-05-1986
F,YTYWIJUD,HJXGFZZ R CANBERRA ACT 2600 AUSTRALIA,08-06-1985
SKM,T,AX SGBXRWAJ DARWIN NT 0800 AUSTRALIA,24-01-2005
G,RDPQMTOLBY,ZXEKDXQTD KH CANBERRA ACT 2600 AUSTRALIA,05-05-1953
DLZHAISZP,GGMVFBSTB,S VJ MELBOURNE 3000 AUSTRALIA,11-01-1965
SQAA,JXOIC,LDHB JWGWJO CANBERRA ACT 2600 AUSTRALIA,17-02-2016
HMQRTRZHXC,AAEMC,ELDERAV PJ BRISBANE QLD 4001 AUSTRALIA,19-05-1978
LITMMC,XCXJYSTMMM,LYXD TI PERTH WA 6000 AUSTRALIA,18-05-2001
PZMJMFSE,SQOFYANQ,FOC QHPQ HOBART TAS 7000 AUSTRALIA,05-03-1971
